[2025-05-09 21:01:58.464] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":2}
[2025-05-09 21:01:58.473] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":6}
[2025-05-09 21:01:58.474] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":6}
[2025-05-09 21:01:58.478] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":8}
[2025-05-09 21:01:58.479] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":8}
[2025-05-09 21:01:58.484] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":16}
[2025-05-09 21:01:58.485] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":16}
[2025-05-09 21:01:58.487] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":19}
[2025-05-09 21:01:58.487] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":19}
[2025-05-09 21:01:58.497] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":24}
[2025-05-09 21:01:58.498] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":24}
[2025-05-09 21:01:58.499] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":27}
[2025-05-09 21:01:58.500] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":27}
[2025-05-09 21:01:58.505] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":30}
[2025-05-09 21:01:58.506] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":30}
[2025-05-09 21:01:58.509] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":31}
[2025-05-09 21:01:58.510] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":31}
[2025-05-09 21:01:58.512] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":33}
[2025-05-09 21:01:58.512] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":33}
[2025-05-09 21:01:58.515] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":35}
[2025-05-09 21:01:58.516] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":35}
[2025-05-09 21:01:58.530] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":39}
[2025-05-09 21:01:58.531] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":39}
[2025-05-09 21:01:58.532] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":42}
[2025-05-09 21:01:58.533] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":42}
[2025-05-09 21:01:58.534] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":44}
[2025-05-09 21:01:58.535] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":44}
[2025-05-09 21:01:58.535] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":45}
[2025-05-09 21:01:58.536] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":45}
[2025-05-09 21:01:58.541] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":48}
[2025-05-09 21:01:58.542] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":48}
[2025-05-09 21:01:58.549] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":49}
[2025-05-09 21:01:58.550] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":49}
[2025-05-09 21:01:58.552] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":53}
[2025-05-09 21:01:58.553] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":53}
[2025-05-09 21:01:58.559] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":55}
[2025-05-09 21:01:58.559] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":55}
[2025-05-09 21:01:58.571] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":58}
[2025-05-09 21:01:58.572] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":58}
[2025-05-09 21:01:58.573] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":59}
[2025-05-09 21:01:58.576] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":59}
[2025-05-09 21:01:58.581] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":63}
[2025-05-09 21:01:58.582] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":63}
[2025-05-09 21:01:58.582] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":69}
[2025-05-09 21:01:58.583] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":69}
[2025-05-09 21:01:58.605] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":71}
[2025-05-09 21:01:58.605] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":71}
[2025-05-09 21:01:58.612] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":74}
